customer_id,signup_date,reference_date,tenure_months,contract_type,plan_type,monthly_charge,auto_pay,has_discount,num_logins_30d,total_usage_30d_min,avg_session_length_min,days_since_last_login,recent_activity_flag,support_tickets_90d,failed_payments_90d,churn_prob,churn,churn_reason
8115,2022-12-01,2025-11-15,36,Monthly,Standard,506,0,0,7,291,41.6,11,0,1,0,0.224,0,
8116,2022-04-11,2025-11-15,43,Monthly,Basic,465,1,0,10,85,8.5,26,0,0,0,0.13,0,
8117,2024-07-12,2025-11-15,16,Monthly,Basic,286,1,0,6,84,14.0,21,0,1,0,0.208,0,
8118,2022-01-31,2025-11-15,46,Annual,Premium,1278,0,1,12,255,21.2,6,0,1,0,0.204,0,
8119,2021-09-25,2025-11-15,50,Quarterly,Standard,690,1,0,8,203,25.4,20,0,0,0,0.01,0,
8120,2023-07-10,2025-11-15,28,Quarterly,Standard,631,1,0,10,412,41.2,17,0,2,0,0.062,0,
8121,2022-04-29,2025-11-15,43,Annual,Standard,681,1,0,7,314,44.9,1,0,0,0,0.071,0,
8122,2024-01-07,2025-11-15,22,Annual,Standard,431,1,0,7,243,34.7,12,0,0,0,0.076,0,
8123,2021-06-19,2025-11-15,53,Quarterly,Standard,582,1,0,5,173,34.6,16,0,0,0,0.151,0,
8124,2024-02-24,2025-11-15,21,Quarterly,Basic,100,1,0,8,290,36.2,10,0,0,0,0.106,0,
8125,2022-04-17,2025-11-15,43,Monthly,Standard,461,0,0,6,69,11.5,0,0,0,0,0.283,0,
8126,2020-11-16,2025-11-15,60,Monthly,Standard,557,1,0,11,237,21.5,10,0,0,0,0.19,0,
8127,2021-07-05,2025-11-15,53,Quarterly,Basic,247,0,0,10,356,35.6,13,0,1,0,0.184,0,
8128,2025-07-16,2025-11-15,4,Annual,Standard,603,0,0,9,370,41.1,7,0,0,0,0.113,0,
8129,2025-03-17,2025-11-15,8,Monthly,Basic,299,1,0,5,210,42.0,25,0,0,0,0.056,0,
8130,2022-01-16,2025-11-15,46,Quarterly,Standard,610,0,0,6,30,5.0,22,0,0,0,0.196,0,
8131,2024-10-06,2025-11-15,13,Monthly,Basic,313,0,0,8,335,41.9,12,0,0,0,0.181,0,
8132,2023-12-01,2025-11-15,23,Monthly,Basic,326,1,0,5,214,42.8,18,0,0,0,0.081,0,
8133,2025-09-22,2025-11-15,1,Monthly,Standard,524,0,1,13,66,5.1,6,0,1,0,0.389,0,
8134,2022-09-28,2025-11-15,38,Monthly,Premium,1143,0,0,12,65,5.4,8,0,1,0,0.333,0,
8135,2024-04-12,2025-11-15,19,Monthly,Standard,598,1,0,7,110,15.7,0,0,1,0,0.155,0,
8136,2021-03-11,2025-11-15,57,Quarterly,Basic,299,1,1,7,51,7.3,11,0,0,0,0.145,0,
8137,2022-11-09,2025-11-15,36,Annual,Standard,514,1,0,6,178,29.7,19,0,0,0,0.095,1,other
8138,2025-09-09,2025-11-15,2,Annual,Basic,386,1,0,7,159,22.7,14,0,0,1,0.331,0,
8139,2023-07-27,2025-11-15,28,Monthly,Basic,357,1,0,9,129,14.3,3,0,0,0,0.1,0,
8140,2022-04-25,2025-11-15,43,Annual,Basic,232,1,0,6,219,36.5,12,0,0,0,0.101,0,
8141,2021-06-23,2025-11-15,53,Monthly,Basic,284,1,0,7,83,11.9,25,0,0,0,0.162,0,
8142,2024-05-22,2025-11-15,18,Monthly,Standard,760,1,1,12,427,35.6,15,0,0,0,0.078,0,
8143,2024-02-05,2025-11-15,21,Quarterly,Standard,612,1,0,11,483,43.9,3,0,0,0,0.071,0,
8144,2022-09-29,2025-11-15,38,Monthly,Basic,331,1,0,5,141,28.2,5,0,0,0,0.077,1,price
8145,2025-08-17,2025-11-15,3,Monthly,Standard,552,1,0,4,152,38.0,18,0,0,1,0.32,1,payment_issues
8146,2020-12-26,2025-11-15,59,Monthly,Basic,275,0,0,9,80,8.9,15,0,0,0,0.309,1,poor_support
8147,2022-05-24,2025-11-15,42,Quarterly,Premium,1320,1,0,15,257,17.1,14,0,0,0,0.224,1,price
8148,2025-06-23,2025-11-15,4,Monthly,Standard,609,0,0,7,228,32.6,7,0,0,0,0.168,0,
8149,2022-06-24,2025-11-15,41,Quarterly,Basic,295,1,0,7,231,33.0,29,0,0,0,0.01,0,
8150,2022-02-19,2025-11-15,45,Quarterly,Premium,1200,1,0,8,77,9.6,18,0,1,0,0.145,1,poor_support
8151,2023-07-18,2025-11-15,28,Quarterly,Basic,503,1,0,13,541,41.6,13,0,0,0,0.028,0,
8152,2024-12-28,2025-11-15,10,Annual,Standard,603,1,0,4,171,42.8,20,0,0,0,0.033,0,
8153,2021-05-23,2025-11-15,54,Monthly,Basic,234,1,0,4,25,6.2,25,0,0,0,0.125,0,
8154,2025-08-03,2025-11-15,3,Monthly,Standard,548,1,0,11,411,37.4,9,0,0,0,0.111,1,price
8155,2024-11-06,2025-11-15,12,Monthly,Standard,662,0,0,9,94,10.4,10,0,1,0,0.196,0,
8156,2021-10-12,2025-11-15,49,Monthly,Basic,186,1,0,16,158,9.9,23,0,0,0,0.103,0,
8157,2024-06-07,2025-11-15,17,Quarterly,Basic,336,1,0,9,297,33.0,4,0,0,0,0.01,0,
8158,2022-10-19,2025-11-15,37,Monthly,Standard,543,0,0,16,131,8.2,15,0,0,1,0.543,0,
8159,2022-11-20,2025-11-15,36,Monthly,Basic,152,1,0,7,160,22.9,6,0,0,0,0.086,0,
8160,2024-10-15,2025-11-15,13,Quarterly,Basic,222,1,0,9,183,20.3,17,0,0,0,0.01,0,
8161,2025-09-08,2025-11-15,2,Quarterly,Standard,602,1,1,10,321,32.1,3,0,1,0,0.015,0,
8162,2021-07-05,2025-11-15,53,Quarterly,Standard,711,1,0,7,257,36.7,23,0,0,0,0.077,0,
8163,2022-12-23,2025-11-15,35,Quarterly,Basic,373,1,0,11,147,13.4,24,0,0,0,0.028,0,
8164,2023-04-12,2025-11-15,31,Quarterly,Basic,277,1,1,5,61,12.2,24,0,0,0,0.01,0,
8165,2022-10-03,2025-11-15,37,Quarterly,Standard,677,1,0,7,288,41.1,27,0,0,0,0.045,0,
8166,2022-09-09,2025-11-15,38,Monthly,Basic,272,1,1,7,36,5.1,29,0,0,0,0.111,0,
8167,2021-02-19,2025-11-15,57,Annual,Standard,483,1,0,9,247,27.4,11,0,2,0,0.143,0,
8168,2024-04-20,2025-11-15,19,Monthly,Premium,1201,1,1,14,402,28.7,11,0,1,0,0.108,0,
8169,2023-01-21,2025-11-15,34,Monthly,Standard,480,0,0,15,566,37.7,18,0,0,0,0.186,0,
8170,2021-11-06,2025-11-15,49,Monthly,Basic,363,1,1,5,68,13.6,18,0,0,0,0.087,0,
8171,2024-12-14,2025-11-15,11,Quarterly,Basic,364,1,0,9,386,42.9,0,0,0,0,0.01,0,
8172,2024-11-19,2025-11-15,12,Annual,Basic,230,1,0,8,62,7.8,22,0,1,0,0.076,0,
8173,2023-04-22,2025-11-15,31,Monthly,Premium,1211,1,1,13,223,17.2,22,0,0,0,0.057,0,
8174,2022-05-14,2025-11-15,42,Monthly,Premium,1210,0,0,10,148,14.8,11,0,0,0,0.305,1,lack_of_value
8175,2024-01-24,2025-11-15,22,Annual,Basic,369,1,0,13,177,13.6,5,0,0,0,0.01,0,
8176,2022-04-25,2025-11-15,43,Annual,Standard,501,1,0,10,116,11.6,4,0,1,0,0.09,0,
8177,2022-01-20,2025-11-15,46,Monthly,Standard,647,0,0,10,124,12.4,6,0,0,0,0.197,0,
8178,2024-07-11,2025-11-15,16,Monthly,Basic,195,1,0,5,179,35.8,1,0,0,0,0.071,0,
8179,2021-01-28,2025-11-15,58,Quarterly,Basic,362,1,1,11,479,43.5,10,0,3,0,0.276,0,
8180,2021-05-07,2025-11-15,55,Monthly,Basic,385,1,0,10,359,35.9,4,0,0,0,0.156,0,
8181,2020-11-28,2025-11-15,60,Annual,Standard,547,1,0,11,165,15.0,23,0,1,0,0.136,1,poor_support
8182,2021-08-22,2025-11-15,51,Monthly,Premium,1297,1,0,8,120,15.0,9,0,0,0,0.137,0,
8183,2021-03-21,2025-11-15,56,Monthly,Premium,1075,1,0,9,308,34.2,7,0,0,0,0.117,0,
8184,2025-11-07,2025-11-15,0,Monthly,Basic,387,1,1,11,200,18.2,0,0,1,0,0.22,1,poor_support
8185,2022-04-27,2025-11-15,43,Monthly,Basic,415,0,0,10,369,36.9,17,0,0,0,0.287,1,other
8186,2021-08-15,2025-11-15,51,Monthly,Standard,627,1,0,5,27,5.4,4,0,2,0,0.125,0,
8187,2022-01-29,2025-11-15,46,Monthly,Standard,585,1,0,11,220,20.0,28,0,0,0,0.167,1,lack_of_value
8188,2025-07-21,2025-11-15,3,Quarterly,Standard,624,1,0,10,203,20.3,13,0,1,0,0.101,0,
8189,2023-06-23,2025-11-15,29,Monthly,Standard,552,1,0,9,163,18.1,8,0,0,0,0.087,1,poor_support
8190,2022-09-12,2025-11-15,38,Annual,Standard,809,1,0,14,471,33.6,12,0,0,0,0.065,0,
8191,2025-03-28,2025-11-15,7,Monthly,Basic,254,1,0,6,191,31.8,18,0,0,0,0.089,0,
8192,2022-11-06,2025-11-15,36,Quarterly,Standard,705,1,0,10,448,44.8,12,0,1,1,0.379,0,
8193,2022-07-20,2025-11-15,40,Monthly,Premium,1141,1,0,11,325,29.5,27,0,0,0,0.178,1,payment_issues
8194,2021-11-29,2025-11-15,48,Monthly,Basic,427,0,0,7,268,38.3,7,0,0,1,0.512,0,
8195,2022-10-06,2025-11-15,37,Monthly,Standard,760,1,0,7,101,14.4,1,0,0,0,0.088,0,
8196,2022-06-16,2025-11-15,41,Monthly,Basic,330,1,0,8,248,31.0,0,0,0,0,0.172,1,lack_of_value
8197,2024-04-05,2025-11-15,19,Quarterly,Standard,622,0,0,5,121,24.2,4,0,0,1,0.406,1,poor_support
8198,2022-04-28,2025-11-15,43,Quarterly,Standard,524,1,0,12,469,39.1,9,0,1,0,0.049,0,
8199,2023-10-05,2025-11-15,25,Quarterly,Standard,514,1,0,3,120,40.0,3,0,0,0,0.177,0,
8200,2021-03-16,2025-11-15,56,Monthly,Premium,1223,1,1,16,242,15.1,13,0,1,0,0.169,1,other
8201,2021-10-31,2025-11-15,49,Annual,Basic,416,1,0,8,59,7.4,23,0,0,0,0.122,0,
8202,2022-11-29,2025-11-15,36,Quarterly,Standard,557,1,1,11,292,26.5,15,0,0,0,0.01,0,
8203,2025-07-22,2025-11-15,3,Annual,Basic,476,0,1,8,147,18.4,16,0,0,0,0.05,0,
8204,2022-10-05,2025-11-15,37,Quarterly,Standard,552,1,0,10,334,33.4,12,0,0,0,0.142,0,
8205,2024-03-11,2025-11-15,20,Monthly,Basic,318,0,1,9,47,5.2,23,0,1,0,0.232,0,
8206,2022-02-24,2025-11-15,45,Monthly,Standard,618,1,0,10,325,32.5,1,0,1,0,0.125,0,
8207,2021-07-05,2025-11-15,53,Monthly,Basic,292,1,0,7,185,26.4,0,0,0,0,0.091,0,
8208,2021-03-02,2025-11-15,57,Quarterly,Basic,137,1,0,6,107,17.8,26,0,0,0,0.105,0,
8209,2022-05-27,2025-11-15,42,Monthly,Basic,251,1,0,6,167,27.8,10,0,2,0,0.096,0,
8210,2021-08-30,2025-11-15,51,Quarterly,Premium,1215,1,0,14,593,42.4,6,0,1,0,0.186,0,
8211,2021-09-29,2025-11-15,50,Monthly,Basic,293,1,1,12,485,40.4,6,0,2,1,0.416,1,price
8212,2024-09-04,2025-11-15,14,Monthly,Basic,350,1,0,11,439,39.9,22,0,0,0,0.066,0,
8213,2020-12-14,2025-11-15,59,Monthly,Basic,360,0,0,7,101,14.4,7,0,0,0,0.256,0,
8214,2023-08-31,2025-11-15,26,Monthly,Basic,281,1,1,8,169,21.1,12,0,0,1,0.362,0,
8215,2022-10-09,2025-11-15,37,Quarterly,Basic,224,1,0,7,55,7.9,15,0,3,0,0.351,0,
8216,2023-05-29,2025-11-15,30,Monthly,Standard,723,0,0,15,153,10.2,17,0,0,0,0.174,0,
8217,2023-09-09,2025-11-15,26,Quarterly,Basic,192,1,1,7,101,14.4,27,0,0,1,0.256,0,
8218,2022-06-10,2025-11-15,41,Monthly,Standard,553,1,0,5,201,40.2,1,0,2,0,0.142,0,
8219,2022-05-08,2025-11-15,42,Monthly,Basic,233,1,0,5,49,9.8,22,0,0,0,0.15,0,
8220,2024-07-16,2025-11-15,16,Quarterly,Standard,659,1,0,7,133,19.0,27,0,0,0,0.069,0,
8221,2025-03-25,2025-11-15,7,Monthly,Standard,705,0,0,6,37,6.2,6,0,1,0,0.184,1,other
8222,2021-11-02,2025-11-15,49,Quarterly,Basic,287,0,0,8,124,15.5,7,0,1,0,0.233,1,price
8223,2021-05-13,2025-11-15,54,Quarterly,Basic,318,1,0,12,443,36.9,19,0,0,0,0.059,0,
8224,2025-05-12,2025-11-15,6,Annual,Basic,334,0,0,5,210,42.0,17,0,0,1,0.431,0,
8225,2022-08-16,2025-11-15,39,Monthly,Basic,444,1,1,6,129,21.5,12,0,0,0,0.183,1,lack_of_value
8226,2023-08-19,2025-11-15,27,Monthly,Standard,459,1,0,5,80,16.0,10,0,2,0,0.104,0,
8227,2022-09-03,2025-11-15,38,Quarterly,Standard,659,1,0,9,251,27.9,7,0,0,0,0.124,0,
8228,2021-07-03,2025-11-15,53,Quarterly,Standard,630,1,0,8,48,6.0,24,0,1,0,0.182,1,payment_issues
8229,2023-10-27,2025-11-15,25,Quarterly,Basic,271,0,0,9,165,18.3,26,0,2,0,0.186,0,
8230,2023-07-02,2025-11-15,28,Monthly,Basic,326,1,0,7,255,36.4,0,0,0,0,0.127,0,
8231,2021-11-21,2025-11-15,48,Monthly,Basic,359,1,0,13,75,5.8,16,0,0,0,0.148,0,
8232,2023-02-18,2025-11-15,33,Monthly,Standard,646,1,0,6,96,16.0,10,0,1,0,0.046,0,
8233,2024-11-09,2025-11-15,12,Quarterly,Standard,772,1,0,8,102,12.8,21,0,0,0,0.054,0,
8234,2023-10-29,2025-11-15,24,Monthly,Basic,310,1,1,8,152,19.0,25,0,0,0,0.06,0,
8235,2021-05-11,2025-11-15,54,Monthly,Standard,602,1,1,7,55,7.9,18,0,0,1,0.411,0,
8236,2023-08-13,2025-11-15,27,Quarterly,Basic,286,1,0,4,88,22.0,20,0,0,0,0.055,0,
8237,2024-05-21,2025-11-15,18,Monthly,Premium,1244,1,0,13,309,23.8,0,0,0,0,0.148,0,
8238,2024-11-01,2025-11-15,12,Monthly,Basic,298,1,0,5,44,8.8,12,0,1,0,0.035,0,
8239,2024-01-08,2025-11-15,22,Monthly,Standard,601,1,0,8,302,37.8,22,0,0,0,0.154,0,
8240,2021-08-21,2025-11-15,51,Monthly,Basic,301,1,0,7,238,34.0,21,0,0,0,0.124,0,
8241,2024-06-04,2025-11-15,17,Monthly,Premium,1190,1,0,13,201,15.5,7,0,0,0,0.238,1,lack_of_value
8242,2024-04-05,2025-11-15,19,Monthly,Basic,252,1,0,13,139,10.7,28,0,0,0,0.01,0,
8243,2020-12-30,2025-11-15,59,Monthly,Basic,333,1,0,9,404,44.9,26,0,0,0,0.172,0,
8244,2022-12-07,2025-11-15,35,Monthly,Basic,278,0,0,9,54,6.0,2,0,0,0,0.153,0,
8245,2022-07-16,2025-11-15,40,Monthly,Premium,1249,1,0,13,334,25.7,24,0,0,0,0.211,0,
8246,2024-03-21,2025-11-15,20,Quarterly,Premium,1208,0,0,11,378,34.4,2,0,0,0,0.156,0,
8247,2021-12-15,2025-11-15,47,Monthly,Basic,270,1,0,9,382,42.4,5,0,0,0,0.147,0,
8248,2023-10-30,2025-11-15,24,Monthly,Standard,725,1,0,10,258,25.8,20,0,0,0,0.232,0,
8249,2025-06-09,2025-11-15,5,Monthly,Standard,592,0,0,13,364,28.0,26,0,1,1,0.532,0,
8250,2024-11-10,2025-11-15,12,Monthly,Basic,349,0,0,4,162,40.5,19,0,0,0,0.16,0,
8251,2025-06-24,2025-11-15,4,Monthly,Basic,245,1,0,6,127,21.2,24,0,0,0,0.114,0,
8252,2025-10-06,2025-11-15,1,Monthly,Premium,1038,1,0,13,259,19.9,18,0,0,0,0.373,0,
8253,2020-12-05,2025-11-15,60,Quarterly,Standard,555,0,1,7,284,40.6,19,0,0,1,0.538,0,
8254,2023-12-27,2025-11-15,22,Monthly,Basic,130,1,0,7,238,34.0,1,0,1,0,0.027,0,
8255,2022-12-09,2025-11-15,35,Quarterly,Basic,282,1,0,8,253,31.6,2,0,0,0,0.018,0,
8256,2025-03-04,2025-11-15,8,Monthly,Basic,417,1,0,7,80,11.4,1,0,0,0,0.125,0,
8257,2022-02-18,2025-11-15,45,Monthly,Standard,528,1,0,6,132,22.0,7,0,1,0,0.1,0,
8258,2025-10-11,2025-11-15,1,Monthly,Basic,132,0,0,11,229,20.8,14,0,1,0,0.389,0,
8259,2023-12-11,2025-11-15,23,Quarterly,Standard,720,1,0,12,498,41.5,6,0,1,0,0.01,0,
8260,2024-11-03,2025-11-15,12,Monthly,Basic,262,1,0,7,48,6.9,21,0,0,0,0.153,0,
8261,2021-04-21,2025-11-15,55,Monthly,Basic,299,1,1,15,665,44.3,23,0,0,0,0.099,0,
8262,2021-10-16,2025-11-15,49,Monthly,Basic,363,1,0,6,249,41.5,29,0,0,1,0.482,1,poor_support
8263,2024-08-31,2025-11-15,14,Monthly,Premium,1241,0,1,7,213,30.4,15,0,1,0,0.189,0,
8264,2020-12-26,2025-11-15,59,Annual,Basic,360,1,0,7,154,22.0,10,0,1,0,0.061,0,
8265,2024-12-15,2025-11-15,11,Monthly,Standard,672,1,0,6,214,35.7,6,0,0,0,0.094,0,
8266,2020-12-11,2025-11-15,60,Quarterly,Basic,161,1,0,11,422,38.4,24,0,0,0,0.08,0,
8267,2024-02-28,2025-11-15,20,Quarterly,Standard,487,1,1,8,95,11.9,8,0,0,0,0.01,0,
8268,2022-09-13,2025-11-15,38,Monthly,Basic,393,1,0,5,200,40.0,19,0,0,0,0.077,0,
8269,2023-12-06,2025-11-15,23,Monthly,Standard,538,1,1,8,86,10.8,14,0,0,0,0.01,0,
8270,2024-05-09,2025-11-15,18,Quarterly,Standard,547,1,0,7,148,21.1,0,0,1,0,0.024,0,
8271,2022-08-03,2025-11-15,40,Monthly,Basic,199,1,1,6,78,13.0,29,0,0,0,0.01,0,
8272,2021-06-01,2025-11-15,54,Monthly,Basic,268,0,0,12,319,26.6,17,0,0,0,0.242,1,found_alternative
8273,2021-03-23,2025-11-15,56,Quarterly,Standard,573,1,0,9,380,42.2,18,0,1,0,0.083,0,
8274,2023-10-26,2025-11-15,25,Quarterly,Basic,226,1,1,5,93,18.6,6,0,0,0,0.022,0,
8275,2023-06-24,2025-11-15,29,Quarterly,Standard,516,1,1,6,226,37.7,13,0,0,0,0.01,0,
8276,2024-08-01,2025-11-15,15,Quarterly,Basic,325,1,1,10,255,25.5,0,0,0,0,0.045,0,
8277,2023-06-04,2025-11-15,29,Monthly,Standard,536,0,0,6,225,37.5,13,0,0,0,0.255,0,
8278,2022-12-26,2025-11-15,35,Monthly,Standard,552,1,1,11,451,41.0,27,0,1,0,0.01,0,
8279,2022-11-12,2025-11-15,36,Monthly,Basic,126,1,0,7,156,22.3,7,0,0,0,0.207,0,
8280,2021-01-03,2025-11-15,59,Quarterly,Standard,755,1,1,0,0,0.0,110,1,1,1,0.497,0,
8281,2022-07-21,2025-11-15,40,Annual,Standard,675,1,0,11,148,13.5,14,0,0,0,0.063,0,
8282,2025-10-02,2025-11-15,1,Monthly,Basic,261,0,0,5,203,40.6,9,0,0,0,0.518,1,price
8283,2025-03-29,2025-11-15,7,Monthly,Basic,229,1,0,10,347,34.7,3,0,2,0,0.018,0,
8284,2022-07-10,2025-11-15,40,Monthly,Standard,600,1,0,4,93,23.2,21,0,0,0,0.21,1,poor_support
8285,2023-10-24,2025-11-15,25,Annual,Basic,299,1,0,11,226,20.5,10,0,0,0,0.055,0,
8286,2025-02-09,2025-11-15,9,Monthly,Premium,1098,1,0,15,136,9.1,17,0,0,0,0.167,0,
8287,2023-01-30,2025-11-15,34,Monthly,Standard,396,1,0,11,143,13.0,2,0,1,0,0.1,1,lack_of_value
8288,2020-12-18,2025-11-15,59,Annual,Basic,258,1,0,10,163,16.3,2,0,0,0,0.137,0,
8289,2021-03-31,2025-11-15,56,Quarterly,Standard,475,0,0,9,363,40.3,28,0,0,0,0.127,0,
8290,2023-06-05,2025-11-15,29,Monthly,Basic,313,1,1,7,221,31.6,5,0,0,0,0.049,0,
8291,2025-09-20,2025-11-15,1,Annual,Standard,614,0,0,12,148,12.3,12,0,0,0,0.302,0,
8292,2024-05-04,2025-11-15,18,Monthly,Basic,223,1,0,11,209,19.0,26,0,1,0,0.086,0,
8293,2021-03-25,2025-11-15,56,Monthly,Standard,558,1,0,6,75,12.5,14,0,0,0,0.14,0,
8294,2021-10-27,2025-11-15,49,Monthly,Standard,741,1,1,14,233,16.6,20,0,0,1,0.392,0,
8295,2024-09-23,2025-11-15,13,Quarterly,Standard,662,1,0,9,101,11.2,12,0,0,0,0.023,0,
8296,2025-01-29,2025-11-15,9,Quarterly,Basic,264,1,1,10,378,37.8,19,0,1,0,0.01,0,
8297,2023-12-18,2025-11-15,23,Monthly,Basic,483,1,0,3,21,7.0,25,0,0,0,0.125,0,
8298,2024-02-05,2025-11-15,21,Annual,Basic,205,0,0,8,182,22.8,10,0,2,1,0.421,0,
8299,2021-01-06,2025-11-15,59,Monthly,Basic,235,0,1,6,98,16.3,9,0,1,0,0.124,1,poor_support
8300,2025-01-06,2025-11-15,10,Quarterly,Basic,292,1,0,6,127,21.2,18,0,0,0,0.095,1,found_alternative
8301,2024-10-24,2025-11-15,12,Quarterly,Standard,478,1,0,7,285,40.7,14,0,1,0,0.049,0,
8302,2022-03-03,2025-11-15,45,Monthly,Standard,743,0,0,9,209,23.2,24,0,0,0,0.255,1,other
8303,2024-06-01,2025-11-15,17,Monthly,Basic,314,1,1,7,156,22.3,29,0,0,0,0.046,0,
8304,2021-12-13,2025-11-15,47,Annual,Basic,237,1,0,5,108,21.6,28,0,0,0,0.105,1,poor_support
8305,2021-01-28,2025-11-15,58,Monthly,Standard,635,1,1,3,32,10.7,16,0,0,0,0.119,0,
8306,2021-11-18,2025-11-15,48,Quarterly,Premium,1211,1,0,7,191,27.3,21,0,1,0,0.131,0,
8307,2021-10-07,2025-11-15,50,Monthly,Standard,576,1,0,9,146,16.2,5,0,0,0,0.127,0,
8308,2022-07-25,2025-11-15,40,Quarterly,Basic,204,1,0,9,265,29.4,4,0,0,0,0.083,0,
8309,2022-12-19,2025-11-15,35,Monthly,Standard,486,1,0,6,189,31.5,28,0,0,0,0.101,0,
8310,2023-06-02,2025-11-15,29,Monthly,Standard,774,1,0,8,300,37.5,1,0,0,0,0.101,0,
8311,2023-04-05,2025-11-15,31,Monthly,Basic,192,0,0,10,331,33.1,8,0,0,0,0.087,0,
8312,2022-03-24,2025-11-15,44,Annual,Standard,735,1,0,6,177,29.5,10,0,1,0,0.136,0,
8313,2021-01-08,2025-11-15,59,Monthly,Standard,533,0,0,7,250,35.7,11,0,1,0,0.267,0,
8314,2023-11-25,2025-11-15,24,Monthly,Basic,363,1,0,14,440,31.4,20,0,1,0,0.05,0,
8315,2022-11-08,2025-11-15,36,Annual,Standard,637,1,0,8,149,18.6,29,0,0,0,0.01,0,
8316,2022-05-15,2025-11-15,42,Quarterly,Standard,653,1,1,13,123,9.5,3,0,0,0,0.041,0,
8317,2025-03-17,2025-11-15,8,Monthly,Standard,658,1,1,7,245,35.0,9,0,0,0,0.01,0,
8318,2024-08-09,2025-11-15,15,Annual,Standard,472,1,1,9,123,13.7,7,0,2,0,0.01,0,
8319,2025-02-28,2025-11-15,8,Quarterly,Basic,246,1,0,11,434,39.5,26,0,1,0,0.053,0,
8320,2023-05-08,2025-11-15,30,Monthly,Standard,491,0,0,9,296,32.9,20,0,1,0,0.123,0,
8321,2021-07-12,2025-11-15,52,Monthly,Standard,615,1,0,10,229,22.9,7,0,0,0,0.175,0,
8322,2024-05-09,2025-11-15,18,Quarterly,Premium,1095,1,0,10,435,43.5,2,0,0,0,0.056,0,
8323,2021-11-27,2025-11-15,48,Quarterly,Basic,142,1,1,12,420,35.0,2,0,1,0,0.022,0,
8324,2023-01-30,2025-11-15,34,Monthly,Basic,282,0,1,7,169,24.1,8,0,1,0,0.203,0,
8325,2021-03-14,2025-11-15,56,Monthly,Premium,1024,1,0,15,254,16.9,9,0,0,0,0.241,1,other
8326,2024-12-31,2025-11-15,10,Monthly,Standard,620,1,1,9,140,15.6,11,0,0,0,0.116,0,
8327,2021-07-03,2025-11-15,53,Monthly,Premium,1100,1,0,13,200,15.4,8,0,1,1,0.473,1,found_alternative
8328,2025-05-22,2025-11-15,5,Monthly,Basic,233,1,1,8,187,23.4,1,0,1,0,0.017,0,
8329,2025-03-12,2025-11-15,8,Monthly,Basic,118,1,0,10,126,12.6,18,0,0,0,0.102,0,
8330,2023-03-13,2025-11-15,32,Quarterly,Basic,432,1,0,8,268,33.5,15,0,1,0,0.059,0,
8331,2024-08-05,2025-11-15,15,Quarterly,Standard,483,0,0,9,345,38.3,0,0,0,0,0.3,1,other
8332,2023-12-21,2025-11-15,23,Monthly,Premium,1171,1,1,15,123,8.2,24,0,0,0,0.14,1,lack_of_value
8333,2024-11-20,2025-11-15,12,Monthly,Standard,457,1,0,7,243,34.7,27,0,0,0,0.129,0,
8334,2023-01-13,2025-11-15,34,Monthly,Basic,234,1,1,10,252,25.2,18,0,0,0,0.01,0,
8335,2024-10-20,2025-11-15,13,Monthly,Basic,440,1,0,8,66,8.2,18,0,0,0,0.208,0,
8336,2023-03-09,2025-11-15,32,Annual,Standard,623,1,1,12,205,17.1,4,0,2,0,0.01,0,
8337,2025-07-30,2025-11-15,3,Quarterly,Standard,543,1,1,8,323,40.4,28,0,0,0,0.01,0,
8338,2023-04-22,2025-11-15,31,Monthly,Standard,598,0,0,8,269,33.6,28,0,0,0,0.207,0,
8339,2023-03-10,2025-11-15,32,Monthly,Basic,256,1,1,15,314,20.9,2,0,0,0,0.033,0,
8340,2024-10-18,2025-11-15,13,Monthly,Standard,593,1,0,6,200,33.3,13,0,1,0,0.12,0,
8341,2024-12-24,2025-11-15,10,Quarterly,Basic,359,1,1,7,108,15.4,18,0,2,0,0.058,0,
8342,2023-08-24,2025-11-15,27,Monthly,Standard,574,1,0,7,86,12.3,8,0,2,0,0.042,0,
8343,2021-10-10,2025-11-15,49,Quarterly,Standard,617,1,0,15,626,41.7,22,0,0,0,0.144,0,
8344,2023-03-19,2025-11-15,32,Quarterly,Premium,1218,1,0,16,290,18.1,16,0,0,0,0.061,0,
8345,2025-09-17,2025-11-15,1,Monthly,Standard,574,1,0,13,175,13.5,10,0,0,0,0.404,1,found_alternative
8346,2024-08-21,2025-11-15,15,Annual,Basic,242,1,0,6,174,29.0,15,0,1,0,0.125,1,found_alternative
8347,2024-12-05,2025-11-15,11,Quarterly,Basic,258,1,0,9,362,40.2,24,0,0,1,0.416,0,
8348,2021-01-14,2025-11-15,58,Quarterly,Premium,1255,1,1,10,353,35.3,19,0,0,0,0.125,0,
8349,2023-03-19,2025-11-15,32,Annual,Basic,362,0,0,10,226,22.6,10,0,1,0,0.286,0,
8350,2024-02-09,2025-11-15,21,Monthly,Basic,209,1,0,10,304,30.4,3,0,0,0,0.086,0,
8351,2025-01-08,2025-11-15,10,Monthly,Premium,1180,1,1,11,143,13.0,16,0,1,0,0.075,1,other
8352,2021-02-13,2025-11-15,57,Annual,Standard,540,0,1,8,203,25.4,14,0,0,0,0.16,0,
8353,2025-02-18,2025-11-15,9,Quarterly,Standard,663,1,0,7,269,38.4,4,0,0,1,0.297,0,
